Country,code,id,year,DEMO,CORRUPT,POP,POP0-14%,LFPR,UR,LABOR,LNL1,EFFECTIVE_LABOR,LNL2,EDU_IDX,GDP,LNY,INCOMEPC,LNINCOMEPC,INEQUALITY,CAPITAL_STOCK,LNK,URBAN,LAW,TIME_TREND,dCIVILWARS,dFRENCH,dBRITISH,dLATINAME,dWENA,dMIDEAST,dAFRICAN,dOIL,dLANDLOCKED,dPOSTSOVIET
Mexico,MEX,97,2013,5,0.595190257,123740109,28.532,61.6,4.9,51806658,17.763,33415295,17.325,0.645,1910812.75,14.463,15442.145,9.645,48.1,6357978.5,15.665,78.691,0.33,6,0,0,0,1,0,0,0,0,0,0
Moldova,MDA,98,2013,5,0.648045695,3558566,15.884,40.7,5.1,1156147,13.961,812771,13.608,0.703,18979.203,9.851,5333.385,8.582,35.6,43205.074,10.674,44.879,0.67,6,0,0,0,0,0,0,0,0,1,1
Mongolia,MNG,99,2013,6.5,0.592359668,2859174,27.59,62.9,5,1237122,14.028,884542,13.693,0.715,29871.865,10.305,10447.726,9.254,33,125610.125,11.741,70.366,0.67,6,0,0,0,0,0,0,0,0,1,1
Montenegro,MNE,100,2013,5.5,0.549555242,621207,19.113,50,19.5,202245,12.217,160583,11.987,0.794,8776.571,9.08,14128.256,9.556,36,27556.029,10.224,63.643,0.75,6,0,0,0,0,0,0,0,0,0,0
Morocco,MAR,101,2013,3.5,0.57201919,33452686,27.454,50.5,9.2,11128100,16.225,5196823,15.464,0.467,233475.031,12.361,6979.261,8.851,40.9,1260110.375,14.047,59.2,0.75,6,1,1,0,0,0,0,0,0,0,0
Mozambique,MOZ,102,2013,4.5,0.627252126,26467180,45.681,84.2,22.5,9381539,16.054,3433643,15.049,0.366,28097.918,10.243,1061.614,6.968,47.1,58538.742,10.977,31.669,0.5,6,1,0,0,0,0,0,1,0,0,0
Namibia,NAM,103,2013,6,0.443104899,2346592,37.151,59,19,704813,13.466,367912,12.816,0.522,23412.779,10.061,9977.354,9.208,74.3,75323.805,11.23,44.679,0.83,6,0,0,0,0,0,0,1,0,0,0
Nepal,NPL,104,2013,4,0.63559221,27834981,34.44,83.3,2.7,14790608,16.51,6700145,15.718,0.453,57297.801,10.956,2058.482,7.63,47.3,179586.063,12.098,17.877,0.44,6,0,0,0,0,0,0,0,0,1,0
Netherlands,NLD,105,2013,7,0.090830421,16804432,16.852,64.4,6.7,8395437,15.943,7505521,15.831,0.894,785605.75,13.574,46749.914,10.753,30.9,3547229.75,15.082,89.271,1,6,0,0,0,0,1,0,0,0,0,0
New Zealand,NZL,106,2013,7,0.030319405,4442100,20.39,67.8,6.2,2248999,14.626,2062332,14.539,0.917,150821.641,11.924,33952.779,10.433,36.2,436499.875,12.987,86.223,0.92,6,0,0,1,0,0,0,0,0,0,0
Nicaragua,NIC,107,2013,4.5,0.646276295,5945646,31.06,63.4,5.3,2460996,14.716,1279718,14.062,0.52,25013.803,10.127,4207.079,8.345,52.3,85710.258,11.359,58.146,0.58,6,1,0,0,1,0,0,0,0,0,0
Niger,NER,108,2013,4.5,0.612109542,18358863,50.336,64.7,5.1,5598353,15.538,1114072,13.924,0.199,15375.087,9.641,837.475,6.73,34.3,73892.539,11.21,18.22,0.33,6,0,1,0,0,0,0,1,0,1,0
Nigeria,NGA,109,2013,3.5,0.74035933,172816517,44.096,56.1,7.5,50134178,17.73,22460112,16.927,0.448,927811.25,13.741,5368.765,8.588,42.9,1702058.375,14.347,46.094,0.33,6,1,0,1,0,0,0,1,1,0,0
Norway,NOR,110,2013,7,0.042869043,5079623,18.248,64.9,3.5,2600763,14.771,2358892,14.674,0.907,327394.531,12.699,64452.526,11.074,25.8,1276127.375,14.059,79.939,1,6,0,0,0,0,1,0,0,1,0,0
Oman,OMN,111,2013,2.5,0.484418553,3906912,21.945,65.1,7.3,1840330,14.425,1187013,13.987,0.645,161550.906,11.993,41350.024,10.63,32,490360.5,13.103,76.699,0.83,6,0,0,0,0,0,1,0,1,0,0
Pakistan,PAK,112,2013,3.5,0.687010074,181192646,35.427,54.4,5.1,60403092,17.917,22590756,16.933,0.374,805366.813,13.599,4444.81,8.399,31.2,1466090.25,14.198,37.86,0.58,6,1,0,1,0,0,0,0,0,0,0
Panama,PAN,113,2013,6,0.572334445,3805683,27.816,65.5,4.1,1725580,14.361,1173395,13.975,0.68,75834.563,11.236,19926.663,9.9,54.9,179119.078,12.096,65.994,0.5,6,0,0,0,1,0,0,0,0,0,0
Paraguay,PRY,114,2013,5,0.708124518,6465669,31.095,70.3,5,2975377,14.906,1749522,14.375,0.588,52053.082,10.86,8050.688,8.994,53.2,130718.789,11.781,59.174,0.33,6,0,0,0,1,0,0,0,0,1,0
Peru,PER,115,2013,5.5,0.587769097,30565461,28.444,76.2,4,15999347,16.588,10607567,16.177,0.663,331271.625,12.711,10838.103,9.291,49.6,848255.688,13.651,77.954,0.5,6,1,0,0,1,0,0,0,0,0,0
Philippines,PHL,116,2013,5,0.580686808,97571676,32.528,65.2,7.1,39875805,17.501,24084986,16.997,0.604,622729.188,13.342,6382.274,8.761,44,1947766.125,14.482,44.633,0.42,6,1,0,0,0,0,0,0,0,0,0
Poland,POL,117,2013,7,0.390542984,38040196,14.879,56.5,10.4,16392064,16.612,13507061,16.419,0.824,939152.875,13.753,24688.434,10.114,34.9,2052220.125,14.534,60.617,0.75,6,0,0,0,0,0,0,0,0,0,1
Portugal,PRT,118,2013,7,0.31702044,10457295,14.408,60.3,16.5,4506692,15.321,3280872,15.004,0.728,287557.563,12.569,27498.274,10.222,38.5,1837481.625,14.424,62.338,0.83,6,0,0,0,0,1,0,0,0,0,0
Qatar,QAT,119,2013,2.5,0.252729106,2101288,14.869,86.7,0.3,1546275,14.251,1059198,13.873,0.685,323792.531,12.688,154092.41,11.945,39,838928.25,13.64,99.061,0.83,6,0,0,1,0,0,1,0,1,0,0
Republic of Congo,COG,120,2013,5.5,0.737493706,4394334,42.545,70.7,6.6,1667210,14.327,853612,13.657,0.512,21763.625,9.988,4952.656,8.508,47.3,84712.844,11.347,64.531,0.33,6,1,1,0,0,0,0,1,0,0,0
Romania,ROU,121,2013,6,0.53741501,19983693,15.676,56.5,7.3,8825821,15.993,6654669,15.711,0.754,391721.656,12.878,19602.065,9.883,31.5,1631536.75,14.305,54.235,,6,1,0,0,0,0,0,0,0,0,1
Russia,RUS,122,2013,2.5,0.699101114,143506911,15.892,63.7,5.5,72657714,18.101,58562118,17.886,0.806,3381690.5,15.034,23564.653,10.068,37.5,7362571.5,15.812,73.851,0.5,6,1,0,0,0,0,0,0,1,0,1
Rwanda,RWA,123,2013,2.5,0.372085226,11078095,41.81,85.9,0.6,5504195,15.521,2256720,14.629,0.41,16601.363,9.717,1498.576,7.312,46.7,31202.561,10.348,26.869,0.44,6,1,0,0,0,0,0,1,0,1,0
Sao Tome,STP,124,2013,6,0.576493067,182386,42.992,61.1,0,63528,11.059,29795,10.302,0.469,556.274,6.321,3049.979,8.023,50.8,3897.638,8.268,63.902,0.56,6,0,0,0,0,0,0,1,0,0,0
Saudi Arabia,SAU,125,2013,1,0.501671567,30201051,29.128,54.9,5.7,11081117,16.221,8222189,15.922,0.742,1504479.625,14.224,49815.472,10.816,32,4942357,15.413,82.719,0.83,6,0,0,0,0,0,1,0,1,0,0
Senegal,SEN,126,2013,6,0.555262047,14221041,43.762,76.5,10.3,5487995,15.518,1662863,14.324,0.303,30659.662,10.331,2155.937,7.676,39.2,106942.484,11.58,43.079,0.5,6,0,1,0,0,0,0,1,0,0,0
Serbia  ,SRB,127,2013,6,0.554799747,7164132,16.663,52.4,22.1,2437073,14.706,1822930,14.416,0.748,95838.625,11.47,13377.563,9.501,30,404669.188,12.911,55.373,0.58,6,0,0,0,0,0,0,0,0,1,1
Sierra Leone,SLE,128,2013,5,0.681314909,6178859,42.938,67.3,3.4,2292187,14.645,779344,13.566,0.34,10954.017,9.301,1772.822,7.48,42.5,20574.244,9.932,39.226,0.58,6,1,0,1,0,0,0,1,0,0,0
Singapore,SGP,129,2013,4,0.083962297,5399162,16.228,67.8,2.8,2980710,14.908,2318993,14.657,0.778,388420.344,12.87,71940.857,11.184,42.5,1508081.25,14.226,100,0.83,6,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,130,2013,7,0.488523018,5413393,15.052,59.5,14.2,2347620,14.669,1925049,14.47,0.82,149130.813,11.913,27548.492,10.224,25.8,468352.844,13.057,53.945,0.67,6,0,0,0,0,0,0,0,0,0,1
Slovenia,SVN,131,2013,7,0.359770119,2059953,14.417,57.7,10.2,913479,13.725,788332,13.578,0.863,59752.988,10.998,29006.967,10.275,31.2,336259.906,12.726,49.764,0.75,6,0,0,0,0,0,0,0,0,1,1
South Africa,ZAF,132,2013,6,0.525192195,53192216,29.923,52.1,24.6,14643043,16.499,10367274,16.154,0.708,644838,13.377,12122.789,9.403,57.8,2117818,14.566,63.788,0.33,6,0,0,1,0,0,0,1,0,0,0
South Korea,KOR,133,2013,6,0.390810823,50219669,14.737,61,3.1,25309832,17.047,21893005,16.902,0.865,1683347.5,14.336,33519.685,10.42,31.6,6510999,15.689,82.249,0.83,6,0,0,0,0,0,0,0,0,0,0
Spain,ESP,134,2013,7,0.33738209,46620045,14.855,59,26.3,17260482,16.664,13825646,16.442,0.801,1520592.625,14.235,32616.713,10.393,34.7,8106426.5,15.908,79.129,0.83,6,0,0,0,0,1,0,0,0,0,0
Sri Lanka,LKA,135,2013,3.5,0.546084315,20579000,24.984,55,4.4,8117022,15.909,6014713,15.61,0.741,193412.656,12.173,9398.545,9.148,41.1,546510.5,13.211,18.3,0.42,6,0,0,1,0,0,0,0,0,0,0
Sudan,SDN,136,2013,1,0.798702979,38515095,41.182,53.5,14.6,10350211,16.153,3094713,14.945,0.299,180188.359,12.102,4678.383,8.451,51,382326.813,12.854,33.46,0.42,6,1,0,1,0,0,0,1,0,0,0
Suriname,SUR,137,2013,6,0.576366639,533450,27.496,54.5,4.8,200672,12.209,122008,11.712,0.608,8189.327,9.011,15351.63,9.639,52.9,37006.883,10.519,66.14,0.5,6,0,0,0,1,0,0,0,0,0,0
Swaziland,SWZ,138,2013,2,0.568382007,1250641,37.857,57.4,22.3,346622,12.756,191335,12.162,0.552,10196.197,9.23,8152.777,9.006,50.7,49330.156,10.806,21.337,0.44,6,0,0,1,0,0,0,1,0,1,0
Sweden,SWE,139,2013,7,0.042896366,9600379,16.825,64.1,8.1,4703857,15.364,3960648,15.192,0.842,422119.344,12.953,43969.029,10.691,25,1777485.5,14.391,85.514,1,6,0,0,0,0,1,0,0,0,0,0
Switzerland,CHE,140,2013,7,0.073786402,8089346,14.791,68.2,4.4,4494065,15.318,3891860,15.174,0.866,468597.344,13.057,57927.717,10.967,33.7,1832210.625,14.421,73.787,0.83,6,0,0,0,0,1,0,0,0,1,0
Syria,SYR,141,2013,1,0.747925472,19322593,36.581,43.6,11.3,4739093,15.371,2601762,14.772,0.549,78066.125,11.265,4040.147,8.304,42,326905.625,12.697,56.855,0.75,6,0,1,0,0,0,1,0,1,0,0
Tajikistan,TJK,142,2013,2,0.738348818,8111894,35.045,67.9,11.2,3177022,14.971,2090480,14.553,0.658,22596.414,10.026,2785.59,7.932,31.7,186846.516,12.138,26.621,0.25,6,1,0,0,0,0,0,0,0,1,1
Tanzania,TZA,143,2013,5,0.662960005,50213457,45.226,89.1,2.9,23795449,16.985,10113066,16.129,0.425,101298.758,11.526,2017.363,7.61,34.6,483555.531,13.089,30.196,0.83,6,0,0,1,0,0,0,1,0,0,0
Thailand,THA,144,2013,4,0.56649915,67451422,18.237,72.3,0.7,39594366,17.494,24469318,17.013,0.618,938861.688,13.752,13919.079,9.541,42.5,3553650.25,15.083,47.943,0.42,6,0,0,0,0,0,0,0,0,0,0
Togo,TGO,145,2013,4,0.709117079,6928719,42.579,81,6.9,3000276,14.914,1467135,14.199,0.489,9285.218,9.136,1340.106,7.201,34.4,26058.695,10.168,38.979,0.5,6,0,1,0,0,0,0,1,0,0,0
Trinidad,TTO,146,2013,6,0.570400172,1348240,20.756,64.1,3.6,660193,13.4,466096,13.052,0.706,41239.551,10.627,30587.693,10.328,40.3,193146.344,12.171,8.666,0.33,6,0,0,1,1,0,0,0,1,0,0
Tunisia,TUN,147,2013,5,0.528710186,10886500,23.233,47.6,13.3,3448980,15.054,2186654,14.598,0.634,111988.227,11.626,10286.89,9.239,40.8,524289.313,13.17,66.456,0.83,6,0,1,0,0,0,0,0,0,0,0
Turkey,TUR,148,2013,4.5,0.477443069,76223639,26.178,49.4,8.7,25378887,17.049,16648550,16.628,0.656,1423578.5,14.169,18676.339,9.835,43.2,3965485.75,15.193,72.37,0.58,6,1,0,0,0,0,0,0,0,0,0
Uganda,UGA,149,2013,3,0.709473634,36573387,48.531,77.5,4.2,13975906,16.453,6317110,15.659,0.452,65214.73,11.085,1783.12,7.486,42.6,197707.625,12.195,15.437,0.58,6,1,0,1,0,0,0,1,0,1,0
Ukraine,UKR,150,2013,4.5,0.71848619,45489600,14.383,59.4,7.2,21468839,16.882,17153602,16.658,0.799,485946.344,13.094,10682.581,9.276,28.2,1578720.125,14.272,69.274,0.67,6,0,0,0,0,0,0,0,0,0,1
United Arab Emirates,ARE,151,2013,2,0.241415477,9039978,13.718,79.9,3.8,5995274,15.606,4118753,15.231,0.687,603284.188,13.31,66735.139,11.108,31,2271984.25,14.636,84.981,0.67,6,0,0,1,0,0,1,0,0,0,0
United Kingdom,GBR,152,2013,7,0.163567567,64128226,17.707,62.1,7.5,30314288,17.227,26828145,17.105,0.885,2483682.25,14.725,38729.939,10.564,36,11646097,16.27,82.092,0.83,6,0,0,0,0,1,0,0,0,0,0
United States,USA,153,2013,7,0.243390465,316427395,19.19,62.5,7.4,147989447,18.813,131562618,18.695,0.889,16175432,16.599,51118.937,10.842,40.8,51340076,17.754,81.277,0.83,6,0,0,1,0,1,0,0,0,0,0
Uruguay,URY,154,2013,7,0.233099055,3407969,21.824,65.7,6.6,1634861,14.307,1164021,13.967,0.712,67007.969,11.113,19662.142,9.886,46.2,245885.172,12.413,94.983,0.42,6,0,0,0,1,0,0,0,0,0,0
Uzbekistan,UZB,155,2013,1,0.745271707,30243200,28.591,61.6,10.8,11866570,16.289,8093001,15.907,0.682,230617.234,12.349,7625.424,8.939,36.7,290518.844,12.579,36.217,0.38,6,0,0,0,0,0,0,0,0,1,1
Venezuela,VEN,156,2013,3,0.75545578,30276045,28.714,65.1,7.5,12996422,16.38,8980528,16.011,0.691,463477.188,13.047,15308.38,9.636,43.4,2276056.5,14.638,88.894,0.17,6,0,0,0,1,0,0,0,1,0,0
Vietnam,VNM,157,2013,2,0.607249379,89759500,23.13,77.5,2.2,52297398,17.772,30280194,17.226,0.579,462103.719,13.044,5148.243,8.546,37.8,1294624.25,14.074,32.309,0.67,6,1,1,0,0,0,0,0,0,0,0
Yemen,YEM,158,2013,2,0.740038729,25533217,41.067,48.8,17.7,6043442,15.614,2060814,14.539,0.341,88028.852,11.385,3447.621,8.145,37.7,210360.359,12.257,33.45,0.33,6,1,0,0,0,0,1,0,1,0,0
Zambia,ZMB,159,2013,4.5,0.576356369,15246086,46.261,79.3,13.1,5645953,15.546,3359342,15.027,0.595,54838.73,10.912,3596.905,8.188,50.7,266811.406,12.494,40.027,0.67,6,0,0,1,0,0,0,1,0,1,0
Zimbabwe,ZWE,160,2013,2.5,0.77152853,14898092,41.545,86.5,5.3,7133742,15.78,3873622,15.17,0.543,26951.516,10.202,1809.058,7.501,50.1,82862.609,11.325,32.654,0.5,6,1,0,1,0,0,0,1,0,1,0
Afghanistan,AFG,1,2014,2,0.766232634,31627506,44.871,47.8,9.1,7575946,15.84,2765220,14.833,0.365,,,,,28.6,,,26.282,0.28,7,1,0,1,0,0,0,0,0,1,0
Albania,ALB,2,2014,5,0.610578084,2893654,18.93,55.1,16.1,1084471,13.897,690808,13.446,0.637,30575.99,10.328,10566.567,9.265,34.5,112792.828,11.633,56.409,0.42,7,0,0,0,0,0,0,0,0,0,1
Algeria,DZA,3,2014,2.5,0.622890258,38934334,28.206,44.2,9.5,11181300,16.23,7178395,15.787,0.642,492537.063,13.107,12650.456,9.445,35.3,1721823.75,14.359,70.129,0.5,7,1,1,0,0,0,0,0,1,0,0
Angola,AGO,4,2014,2.5,0.790519547,24227524,47.85,70,6.8,8242798,15.925,3907086,15.178,0.474,190432.047,12.157,7860.153,8.97,58.6,796054.125,13.587,43.274,0.42,7,1,0,0,0,0,0,1,1,0,0
Argentina,ARG,5,2014,6,0.616040635,42980026,25.346,60.9,8.2,17938134,16.702,14816898,16.511,0.826,865793,13.671,20144.078,9.911,45.15,2148250.75,14.58,91.604,0.33,7,0,0,0,1,0,0,0,0,0,0
Armenia,ARM,6,2014,3.5,0.588172013,3006154,18.664,63.8,17.1,1293216,14.073,911717,13.723,0.705,25781.324,10.157,8576.182,9.057,30.9,44003.418,10.692,62.812,0.5,7,0,0,0,0,0,0,0,0,1,1
Australia,AUS,7,2014,7,0.126042438,23464086,18.712,65.1,6,11671883,16.273,10878195,16.202,0.932,1007796.188,13.823,42950.584,10.668,32.85,3944975.5,15.188,89.289,0.92,7,0,0,1,0,0,0,0,0,0,0
Austria,AUT,8,2014,7,0.212512112,8541575,14.279,61,5,4243043,15.261,3390191,15.036,0.799,402726,12.906,47148.916,10.761,27.6,1891024.375,14.453,65.919,1,7,0,0,0,0,1,0,0,0,1,0
Azerbaijan,AZE,9,2014,2,0.684125948,9535079,22.036,66.6,5.2,4693519,15.362,3304237,15.011,0.704,152576.25,11.935,16001.572,9.68,33.7,138659.984,11.84,54.355,0.58,7,1,0,0,0,0,0,0,1,1,1
Bahamas,BHS,10,2014,7,0.241029024,383054,21.099,74.1,15.4,189466,12.152,135279,11.815,0.714,8873.969,9.091,23166.365,10.05,43,42922.215,10.667,82.801,0.75,7,0,0,1,1,0,0,0,0,0,0
Bangladesh,BGD,11,2014,4,0.682090306,159077513,29.976,70.9,4.3,75580776,18.141,33709026,17.333,0.446,455316.375,13.029,2862.23,7.959,32.65,1528128.375,14.24,33.516,0.33,7,0,0,0,0,0,0,0,0,0,0
Barbados,BRB,12,2014,7,0.294211411,283380,19.438,71.1,12,142840,11.869,110987,11.617,0.777,4003.14,8.295,14126.404,9.556,28.9,15839.53,9.67,31.554,0.67,7,0,0,1,1,0,0,0,0,0,0
Belarus,BLR,13,2014,1.5,0.56411128,9483000,15.769,56.2,5.9,4224182,15.256,3522968,15.075,0.834,191692.969,12.164,20214.38,9.914,27.2,338924.469,12.734,76.277,0.58,7,0,0,0,0,0,0,0,0,1,1
Belgium,BEL,14,2014,7,0.189520478,11231213,16.888,53.3,8.5,4552361,15.331,3773907,15.144,0.829,485012.875,13.092,43184.372,10.673,30.5,2300616,14.649,97.818,0.83,7,0,0,0,0,1,0,0,0,0,0
Belize,BLZ,15,2014,6.5,0.537895054,351706,33.093,65.7,11.5,136823,11.826,99333,11.506,0.726,2946.159,7.988,8376.766,9.033,53.1,5175.436,8.552,44.124,0.44,7,0,0,1,1,0,0,0,0,0,0
Benin,BEN,16,2014,6,0.656085873,10598482,42.47,72.9,1,4400506,15.297,1839411,14.425,0.418,20232.918,9.915,1909.039,7.554,37.55,61224.727,11.022,43.514,0.44,7,0,1,0,0,0,0,1,0,0,0
Bhutan,BTN,17,2014,4.5,0.245039558,765008,27.436,72.8,2.8,392812,12.881,177158,12.085,0.451,5164.42,8.55,6750.806,8.817,38.1,32390.803,10.386,37.898,0.78,7,0,0,0,0,0,0,0,0,1,0
Bolivia,BOL,18,2014,5,0.628063679,10561887,32.891,72.6,2.7,5006920,15.426,3189408,14.975,0.637,63243.707,11.055,5987.917,8.697,57.25,121037.016,11.704,68.107,0.42,7,0,0,0,1,0,0,0,0,1,0
Bosnia ,BIH,19,2014,4.5,0.556363583,3817554,13.647,45.4,27.9,1079086,13.892,706801,13.469,0.655,38084.977,10.548,9976.277,9.208,36.2,111924.469,11.626,39.616,0.67,7,1,0,0,0,0,0,0,0,0,1
Botswana,BWA,20,2014,5.5,0.340145111,2219937,32.198,76.8,18.2,945578,13.76,608006,13.318,0.643,35277.898,10.471,15891.396,9.674,62,144318.234,11.88,57.187,0.58,7,0,0,1,0,0,0,1,0,1,0
Brazil,BRA,21,2014,6,0.575662142,206077898,23.527,69.7,6.8,102373588,18.444,69306919,18.054,0.677,3037993.75,14.927,14741.968,9.598,53.3,13655093,16.43,85.433,0.33,7,0,0,0,1,0,0,0,0,0,0
Bulgaria,BGR,22,2014,6,0.556778836,7223938,13.979,53.4,11.6,2933414,14.892,2202994,14.605,0.751,125009.219,11.736,17304.858,9.759,36.75,312399.375,12.652,73.626,0.42,7,0,0,0,0,0,0,0,0,0,1
Burkina Faso,BFA,23,2014,3.5,0.60500052,17589198,45.794,83.3,3.1,7695975,15.856,2016346,14.517,0.262,27260.162,10.213,1549.824,7.346,39.65,68305.055,11.132,29.024,0.5,7,0,1,0,0,0,0,1,0,1,0
Burundi,BDI,24,2014,2.5,0.738670635,10816860,44.642,82.7,6.9,4610368,15.344,1705836,14.35,0.37,8340.23,9.029,771.04,6.648,37.85,12226.978,9.411,11.761,0.44,7,1,0,0,0,0,0,1,0,1,0
Cambodia,KHM,25,2014,2.5,0.716372514,15328136,31.804,82.5,0.4,8589362,15.966,3856623,15.165,0.449,45725.387,10.73,2983.102,8.001,41.15,93239.82,11.443,20.514,0.56,7,1,1,0,0,0,0,0,0,0,0
Cameroon,CMR,26,2014,2,0.730619693,22773014,42.76,70.4,4.3,8782186,15.988,4285707,15.271,0.488,60862.617,11.016,2672.576,7.891,41.75,139671.813,11.847,53.819,0.33,7,0,1,0,0,0,0,1,0,0,0
Canada,CAN,27,2014,7,0.136430216,35543658,16.037,66.1,6.9,18365456,16.726,16051408,16.591,0.874,1492421.625,14.216,41988.408,10.645,32.35,6097224.5,15.623,81.65,0.92,7,0,0,1,0,1,0,0,0,0,0
Cape Verde,CPV,28,2014,7,0.319294596,513906,29.971,67.8,9.2,221553,12.308,117423,11.674,0.53,3192.275,8.068,6211.788,8.734,50.5,14981.583,9.615,64.84,0.67,7,0,0,0,0,0,0,1,0,0,0
Central African Republic,CAF,29,2014,1,0.730045271,4804316,39.388,78.7,7.4,2122139,14.568,725771,13.495,0.342,2852.263,7.956,593.688,6.386,58.8,17171.023,9.751,39.759,0.17,7,0,1,0,0,0,0,1,0,1,0
Chad,TCD,30,2014,1.5,0.746842909,13587053,47.984,71.6,7,4706070,15.364,1270639,14.055,0.27,27261.969,10.213,2006.467,7.604,39.8,31375.141,10.354,22.341,0.39,7,1,1,0,0,0,0,1,0,1,0
Chile,CHL,31,2014,7,0.204559422,17762647,20.464,61.9,6.4,8185322,15.918,6138991,15.63,0.75,380190.219,12.848,21403.917,9.971,52.1,1166427.75,13.969,89.356,0.75,7,0,0,0,1,0,0,0,0,0,0
China,CHN,32,2014,1.5,0.566079956,1364270000,17.205,71.4,4.7,768593092,20.46,471916158,19.972,0.614,16762240,16.635,12286.6,9.416,45.25,69379696,18.055,54.41,0.58,7,1,0,0,0,0,0,0,0,0,0
Colombia,COL,33,2014,4.5,0.578811598,47791393,24.702,67.5,10.1,21837326,16.899,13560979,16.423,0.621,598146.188,13.302,12515.772,9.435,55.95,1876453.125,14.445,76.161,0.33,7,1,0,0,1,0,0,0,0,0,0
Comoros,COM,34,2014,4.5,0.606097054,769991,40.478,57.6,6.5,246831,12.416,116751,11.668,0.473,1124.568,7.025,1460.495,7.287,64.3,2337.471,7.757,28.193,0.56,7,0,1,0,0,0,0,1,0,0,0
Costa Rica,CRI,35,2014,7,0.354139769,4757606,22.698,63,8.3,2124650,14.569,1410767,14.16,0.664,67077.609,11.114,14099.026,9.554,50.5,162804.922,12,75.915,0.5,7,0,0,0,1,0,0,0,0,0,0
Croatia,HRV,36,2014,6.5,0.462922308,4238389,14.974,51.2,16.7,1536980,14.245,1197308,13.996,0.779,91583.039,11.425,21607.983,9.981,30.35,411750.844,12.928,58.656,0.75,7,0,0,0,0,0,0,0,0,0,1
Cyprus,CYP,37,2014,7,0.286738706,1153658,16.747,63.9,15.6,517991,13.158,401443,12.903,0.775,25097.873,10.131,21755.037,9.988,29,131595.766,11.787,67.019,0.83,7,1,0,1,0,0,0,0,0,0,0
Czech Republic,CZE,38,2014,7,0.43655296,10525347,14.848,59.6,6.2,5010479,15.427,4339074,15.283,0.866,332797.531,12.715,31618.675,10.362,28.4,1733171.125,14.365,73.019,0.83,7,0,0,0,0,0,0,0,0,1,1
Dem. Rep. of the Congo,COD,39,2014,2,0.757415962,74877030,46.165,72,8,26701544,17.1,12576427,16.347,0.471,90682.984,11.415,1211.092,7.099,44.4,76485.617,11.245,41.976,,7,1,0,0,0,0,0,1,0,0,0
Denmark,DNK,40,2014,7,0.047731686,5643475,17.068,62.4,6.6,2727731,14.819,2520424,14.74,0.924,251411.984,12.435,44549.145,10.704,24.75,1079511.125,13.892,87.502,1,7,0,0,0,0,1,0,0,0,0,0
Djibouti,DJI,41,2014,2.5,0.598465198,876174,33.003,52.3,0,307005,12.635,93943,11.45,0.306,2770.453,7.927,3161.99,8.059,40,15868.21,9.672,77.262,0.44,7,0,1,0,0,0,0,0,0,0,0
Dominican Republic,DOM,42,2014,5.5,0.65807054,10405943,30.255,64.9,15,4003665,15.203,2462254,14.717,0.615,129506.344,11.771,12445.421,9.429,47.8,433194.938,12.979,78.061,0.42,7,1,0,1,1,0,0,0,0,0,0
East Timor,TLS,43,2014,5,0.629801726,1212107,42.287,37.8,4.7,251998,12.437,118943,11.686,0.472,,,,,31.9,,,32.131,,7,0,0,0,0,0,0,0,0,0,0
Ecuador,ECU,44,2014,5,0.663376999,15902916,29.338,68.7,4.6,7364948,15.812,4765121,15.377,0.647,172881.563,12.06,10871.061,9.294,48.3,614165.813,13.328,63.516,0.42,7,0,0,0,1,0,0,0,0,0,0
Egypt,EGY,45,2014,2.5,0.618506885,89579670,32.982,49.3,13.2,25690063,17.062,15259897,16.541,0.594,886245.188,13.695,9893.374,9.2,32.6,1272877.375,14.057,43.069,0.5,7,0,0,1,0,0,0,0,0,0,0
El Salvador,SLV,46,2014,5.5,0.577928704,6107706,27.615,62.2,6.2,2579400,14.763,1439305,14.18,0.558,47846.68,10.776,7833.822,8.966,47.6,107174.82,11.582,66.255,0.25,7,1,0,0,1,0,0,0,0,0,0
Estonia,EST,47,2014,7,0.246397996,1314545,15.823,62.1,7.7,634255,13.36,554339,13.226,0.874,37178.207,10.523,28282.187,10.25,33.65,150939.281,11.925,67.622,0.67,7,0,0,0,0,0,0,0,0,0,1
Ethiopia,ETH,48,2014,2,0.586430699,96958732,42.071,83.7,5.2,44567385,17.613,14127861,16.464,0.317,126853.313,11.751,1308.323,7.177,29.9,383348.094,12.857,19.028,0.75,7,1,0,0,0,0,0,1,0,1,0
Fiji,FJI,49,2014,4.5,0.50578947,886450,28.794,55,7.9,319735,12.675,245237,12.41,0.767,6965.325,8.849,7857.549,8.969,42.8,16197.643,9.693,53.354,0.67,7,0,0,1,0,0,0,0,0,0,0
Finland,FIN,50,2014,7,0.064080858,5461512,16.323,59.4,8.6,2481133,14.724,2027086,14.522,0.817,219336.609,12.298,40160.419,10.601,26.85,1003242.063,13.819,84.086,1,7,0,0,0,0,1,0,0,0,0,0
France,FRA,51,2014,7,0.245237231,66495940,18.506,55.7,9.9,27195574,17.119,22191589,16.915,0.816,2579824.75,14.763,38796.726,10.566,32.7,12076728,16.307,79.289,0.83,7,0,0,0,0,1,0,0,0,0,0
Gabon,GAB,52,2014,2.5,0.62727077,1687673,37.291,61,19.7,518395,13.158,314666,12.659,0.607,23610.939,10.069,13990.234,9.546,41.5,85714.133,11.359,86.92,0.5,7,0,1,0,0,0,0,1,1,0,0
